Data Set,ID,Line,Spanish Line,
/Lotus/Language/Items/,SniperRifleName,SNIPETRON,SNIPETRON,
/Lotus/Language/Items/,SnipetronVandalDesc,"A customized version of the elusive Snipetron, with metallic finish and Lotus decal.","Una versión personalizada del Snipetron, con un acabado metálico y el grabado de Lotus.",
/Lotus/Language/Items/,SnipetronVandalName,SNIPETRON VANDAL,SNIPETRON VANDAL,
/Lotus/Language/Items/,SnowGlobeAbility,Snow Globe,Globo de Nieve,
/Lotus/Language/Items/,SnowGlobeAbilityBoost,Increases the amount by which enemies touching your snow globe are slowed.,Incrementa la cantidad de enemigos que son ralentizados al tocar el globo de nieve.,
/Lotus/Language/Items/,SnowGlobeAbilityDesc,Frost deep freezes any vapor and moisture in the surrounding area to create an impenetrable sphere of protection.,Frost congela el vapor del entorno para crear una esfera de protección impenetrable.,
/Lotus/Language/Items/,SoloAntitoxinBlueprintDesc,Fuses many extracts from both Moonlight and Sunlight variations of Jadeleaf and Dragonlily to create a potent antitoxin.,Junta los extractos de variantes tanto Lunares como Solares de Hoja de Jade y Lirio de Dragón para crear una potente antitoxina.,
/Lotus/Language/Items/,SoloAntitoxinBlueprintName,VERMILLION ANTITOXIN FORMULA,FÓRMULA DE ANTITOXINA VERMILLION,
/Lotus/Language/Items/,SoloAntitoxinDesc,This is an extremely effective antitoxin.,Es una antitoxina extremadamente efectiva.,
/Lotus/Language/Items/,SoloAntitoxinName,VERMILLION ANTITOXIN,ANTITOXINA VERMILLION,
/Lotus/Language/Items/,SonarAbilityDesc,"Using acoustic location, Banshee's Sonar power finds and tracks enemies, and exposes critical weak spots to everyone in your squad.","Usando la localización acústica, el Sonar de Banshee ayuda a encontrar y rastrear enemigos, y expone sus puntos débiles a todos los miembros de tu escuadrón.",
/Lotus/Language/Items/,SonarAbilityName,Sonar,Sonar,
/Lotus/Language/Items/,SoulPunchAbilityDesc,"A blow so powerful, it turns the enemy's very soul into a deadly projectile, damaging all in its path.","Un golpe tan poderoso que convierte el alma de los enemigos en un proyectil mortal, dañando todo a su paso.",
/Lotus/Language/Items/,SoulPunchAbilityName,Soul Punch,Puño de las Almas,
/Lotus/Language/Items/,SoundquakeAbilityDesc,"Channeling all of her acoustic energy into the environment, Banshee uses ultrasonic reverberations to violently shake the ground.","Canalizando toda su energía acústica en el entorno, Banshee usa reverberaciones ultrasónicas para sacudir violentamente el suelo.",
/Lotus/Language/Items/,SoundquakeAbilityName,Sound Quake,Terremoto de Sonido,
/Lotus/Language/Items/,SpeedAbility,Speed,Velocidad,
/Lotus/Language/Items/,SpeedAbilityBoost,Boosting this ability increases its duration.,Mejorar esta habilidad aumenta su duración.,
/Lotus/Language/Items/,SpeedAbilityDesc,"Volt energizes his body and nearby Warframes, giving them increased speed and dexterity for a short time.","Volt energiza su cuerpo y a los Warframes cercanos, dándoles un incremento de velocidad y destreza por un corto tiempo.",
/Lotus/Language/Items/,SpeedDebuffKeyDesc,Speed is greatly reduced while key is equipped.,Tu velocidad se ve enormemente reducida mientras tengas esta llave equipada.,
/Lotus/Language/Items/,SpeedDebuffKeyName,HOBBLED DRAGON KEY,LLAVE DE DRAGÓN LISIADORA,
/Lotus/Language/Items/,StableCorruptorDesc,"Injected into a Fomorian Reactor this corruptor will imbalance the fuels. Critically imbalanced reactors will eventually implode, destroy the ship. Slow but effective, recommended for Solo Tenno.","Inyectado en un Reactor Fomoré este corruptor desequilibrará el combustible. Los reactores críticamente desequilibrados pueden implosionar eventualmente, destruyendo la nave. Lentos pero efectivos, recomendados para Tenno solitarios.",
/Lotus/Language/Items/,StableCorruptorName,STABLE CORRUPTOR,CORRUPTOR ESTABLE,
/Lotus/Language/Items/,StaffBranchADefaults,Battering Roots,Raíces apaleadoras,
/Lotus/Language/Items/,StaffBranchBDefaults,Rising Falls,Catarata ascendente,
/Lotus/Language/Items/,StaffDesc,"A two-handed, reinforced staff that can send multiple enemies airborne.","Bastón de dos manos reforzado, que puede hacer volar a los enemigos.",
/Lotus/Language/Items/,StaffEquippedADefaults,Skyward Limb,Rama al cielo,
/Lotus/Language/Items/,StaffEquippedBDefaults,Battered Thread,Trapos apaleados,
/Lotus/Language/Items/,StaffGroundHitsDefault,Wide Dispatch,Reparto masivo,
/Lotus/Language/Items/,StaffJumpDefaults,Planting Widow,Viuda rencorosa,
/Lotus/Language/Items/,StaffName,BO,BO,
/Lotus/Language/Items/,StaffSlideDefaults,Crushing Reach,Alcance triturador,
/Lotus/Language/Items/,StaffStanceA,Clashing Forest,Bosque estruendoso,
/Lotus/Language/Items/,StaffStanceADesc,Arcing strikes and focused combos.,Ataques en arco y combos concentrados.,
/Lotus/Language/Items/,StaffStanceB,Flailing Branch,Rama fustigadora,
/Lotus/Language/Items/,StaffStanceBDesc,Lifting strikes and whirlwind combos.,Golpes elevados y combos de torbellino.,
/Lotus/Language/Items/,StaffWallrunDefaults,Guiding Plank,Tabla guía,
/Lotus/Language/Items/,StairwayToHeavenAbilityDesc,"Sanctifies the ground before Oberon with righteous fire, inflicting damage to any enemy that stands in the flames.","Santifica el suelo tras Oberon con fuego justiciero, infligiendo daño a cualquier enemigo que se interponga en las llamas.",
/Lotus/Language/Items/,StairwayToHeavenAbilityName,Hallowed Ground,Suelo Sagrado,
/Lotus/Language/Items/,StalkerBowDesc,Dread is the calling card of The Stalker. It fires arrows that can decapitate.,Dread es la carta de bienvenida del Acechador. Dispara flechas que pueden decapitar.,
/Lotus/Language/Items/,StalkerBowName,DREAD,DREAD,
/Lotus/Language/Items/,StalkerKunaiDesc,"Used by The Stalker, Despair throwing blades have a mono-filament edge, sharp enough to penetrate a Warframe.","Usados por el Acechador, los cuchillos arrojadizos Despair tienen un borde de mono-filamento, suficientemente afilado como para penetrar una armadura Warframe.",
/Lotus/Language/Items/,StalkerKunaiName,DESPAIR,DESPAIR,
/Lotus/Language/Items/,StalkerPackDesc,The Stalkers favorite gear.,El equipo favorito del Acechador.,
/Lotus/Language/Items/,StalkerPackName,WHAT STALKER?,¿QUÉ ACECHADOR?,
/Lotus/Language/Items/,StalkerScytheDesc,"Hate is a scythe with a cruel blade, wielded by The Stalker.","Hate es una guadaña con una hoja cruel, empuñada por el Acechador.",
/Lotus/Language/Items/,StalkerScytheName,HATE,HATE,
/Lotus/Language/Items/,Stance,STANCE,GUARDIA,
/Lotus/Language/Items/,StartingRifleDesc,The MK1-Braton is the standard issue rifle for all Tenno. A versatile weapon that can be customized to support a wide variety of play styles.,El MK1-Braton es el rifle estándar para todos los Tenno. Un arma versátil que puede ser personalizada para soportar una amplia variedad de estilos de combate.,
/Lotus/Language/Items/,StartingRifleName,MK1-BRATON,MK1-BRATON,
/Lotus/Language/Items/,StavesCategoryName,STAVES,BASTONES,
/Lotus/Language/Items/,StealthPackDesc,The best gear for eliminating your enemies silently,El mejor equipo para eliminar a tus enemigos silenciosamente,
/Lotus/Language/Items/,StealthPackName,STEALTH PACK,PAQUETE DE SIGILO,
/Lotus/Language/Items/,StickyBombDesc,The remotely triggered Castanas quietly deliver a lethal dose of electricity to unsuspecting enemies.,Las Castanas activadas de forma remota lanzan silenciosas dosis letales de electricidad a enemigos desprevenidos. ,
/Lotus/Language/Items/,StickyBombName,CASTANAS,CASTANAS,
/Lotus/Language/Items/,StrunVandalDesc,"A different take on a familiar shotgun, the Strun Wraith features unique styling.","Un enfoque diferente para esta familiar escopeta, la Strun Fantasma tiene características de estilo únicas.",
/Lotus/Language/Items/,StrunVandalName,STRUN WRAITH,STRUN FANTASMA,
/Lotus/Language/Items/,StunAbility,Stun,Aturdir,
/Lotus/Language/Items/,SuperChargePackDesc,"A cache packed full of Darvo's finest wares, including a 7-day Affinity Booster, 7-day Credit Booster, a Forma, an Orokin Reactor, an Orokin Catalyst.","Un alijo lleno de las mejores mercancías de Darvo, incluyendo un Potenciador de Afinidad de 7 días, un Potenciador de Créditos de 7 días, un Forma, un Reactor Orokin, y un Catalizador Orokin.",
/Lotus/Language/Items/,SuperChargePackName,SUPER CHARGE PACK,PAQUETE SUPER PRECIO,
/Lotus/Language/Items/,SuperJumpAbility,Super Jump,Súper Salto,
/Lotus/Language/Items/,SuperJumpAbilityBoost,Boosting this ability increases the jump height.,Mejorar esta habilidad aumenta la altura del salto.,
/Lotus/Language/Items/,SuperJumpAbilityDesc,"Excalibur launches into the air, jumping 3 times higher than normal.","Excalibur se lanza al aire, saltando 3 veces más alto de lo normal.",
/Lotus/Language/Items/,SurvivalEventBadgeDesc,An insignia awarded to the Tenno who proved themselves during Survival event.,Una insignia otorgada a los Tenno que se probaron a sí mismos durante el evento de Superviviencia.,
/Lotus/Language/Items/,SurvivalEventBadgeName,SURVIVAL BADGE,MEDALLA DE SUPERVIVIENCIA,
/Lotus/Language/Items/,SwiftDethStoreItemDesc,Sentinel will attack first visible enemy in range.,El Centinela atacará al primer enemigo visible a su alcance.,
/Lotus/Language/Items/,SwiftDethStoreItemName,Swift Deth,Muerte Rápida,
/Lotus/Language/Items/,SwitchTeleportAbility,Switch Teleport,Intercambio,
/Lotus/Language/Items/,SwitchTeleportAbilityDesc,"Loki instantaneously swaps positions with a target, confusing the enemy.","Loki intercambia posiciones instantáneamente con un objetivo, confundiendo al enemigo.",
/Lotus/Language/Items/,SwordBranchB,Twisting Flurry,Ráfaga giratoria,
/Lotus/Language/Items/,SwordChargeComboA,Crimson Orbit,Órbita carmesí,
/Lotus/Language/Items/,SwordGroundHeavy,Shatterfall,Descenso quebrantador,
/Lotus/Language/Items/,SwordJumpDefaults,Sky Doom,Condena del cielo,
/Lotus/Language/Items/,SwordsCategoryName,SWORDS,ESPADAS,
/Lotus/Language/Items/,SwordSlideDefault,Spiral Cut,Corte en espiral,
/Lotus/Language/Items/,SwordSpiral,Coiling Impale,Empalamiento enroscado,
/Lotus/Language/Items/,SwordWallrunDefaults,Weightless Steel,Acero ingrávido,
/Lotus/Language/Items/,TeamAmmoBlueprintDesc,"Restores AMMO to all team members.

Blueprint is reusable and will not be consumed.","Restaura MUNICIÓN a todos los miembros del equipo.

El Plano es reutilizable y no se consume.",
/Lotus/Language/Items/,TeamAmmoDesc,Restores AMMO to all team members,Restaura MUNICIÓN a todos los miembros del equipo,
/Lotus/Language/Items/,TeamAmmoName,TEAM AMMO RESTORE,RESTAURADOR DE MUNICIÓN DE EQUIPO,
/Lotus/Language/Items/,TeamArmoryDesc,Infinite clip size for all team members,Munición infinita para todos los miembros del equipo,
/Lotus/Language/Items/,TeamArmoryName,Team Armory,Armería de Equipo,
/Lotus/Language/Items/,TeamEnergyBlueprintDesc,"Restores ENERGY to all team members

Blueprint is reusable and will not be consumed.","Restaura ENERGÍA a todos los miembros del equipo

El Plano es reutilizable y no se consume.",
/Lotus/Language/Items/,TeamEnergyDesc,Restores ENERGY to all team members,Restaura ENERGÍA a todos los miembros del equipo,
/Lotus/Language/Items/,TeamEnergyName,TEAM ENERGY RESTORE,RESTAURADOR DE ENERGÍA DE EQUIPO,
/Lotus/Language/Items/,TeamHealBlueprintDesc,"Restores HEALTH to all team members

Blueprint is reusable and will not be consumed.","Restaura SALUD a todos los miembros del equipo

El Plano es reutilizable y no se consume.",
/Lotus/Language/Items/,TeamHealDesc,Restores HEALTH to all team members,Restaura SALUD a todos los miembros del equipo,
/Lotus/Language/Items/,TeamHealName,TEAM HEAL RESTORE,RESTAURADOR DE SALUD DE EQUIPO,
/Lotus/Language/Items/,TeamShieldBlueprintDesc,"Restores SHIELDS to all team members

Blueprint is reusable and will not be consumed.","Restaura ESCUDOS a todos los miembros del equipo

El Plano es reutilizable y no se consume.",
/Lotus/Language/Items/,TeamShieldDesc,Restores SHIELDS for all team members,Restaura ESCUDOS a todos los miembros del equipo,
/Lotus/Language/Items/,TeamShieldName,TEAM SHIELD RESTORE,RESTAURADOR DE ESCUDO DE EQUIPO,
/Lotus/Language/Items/,TeleportToAbility,Teleport,Teletransportación,
/Lotus/Language/Items/,TeleportToAbilityBoost,Boosting this ability increases its range.,Mejorar esta habilidad aumenta su alcance.,
/Lotus/Language/Items/,TeleportToAbilityDesc,"Ash teleports towards the target, bringing them into melee range.","Ash se teletransporta hacia el objetivo, acercándose al alcance de combate cuerpo a cuerpo.",
/Lotus/Language/Items/,TenguAgileAnims,ZEPHYR AGILE ANIMATION SET,KIT DE ANIMACIONES ÁGILES DE ZEPHYR,
/Lotus/Language/Items/,TenguAgileAnimsDesc,The Agile Animation Set for Zephyr,El Kit de Animaciones Ágiles para Zephyr.,
/Lotus/Language/Items/,TenguNobleAnims,ZEPHYR NOBLE ANIMATION SET,KIT DE ANIMACIONES NOBLES DE ZEPHYR,
/Lotus/Language/Items/,TenguNobleAnimsDesc,The Noble Animation Set for Zephyr,El Kit de Animaciones Nobles para Zephyr.,
/Lotus/Language/Items/,TenguPackDesc,"Enjoy Update 12 in style. This pack features the latest items, including the Zephyr Warframe and the deadly new weapons: Phage, Akstiletto and Jat Kittag. Rapidly level your new gear with the included 3-Day Experience and Credit Boosters.","Disfruta de la actualización 12 con estilo. Este paquete cuenta con los últimos artículos, incluyendo el Warframe Zephyr y las nuevas y mortíferas armas: Phage, Akstiletto y Jat Kittag. Sube rápidamente tu equipo de nivel con los potenciadores de experiencia y créditos de 3 días incluidos en este paquete.",
/Lotus/Language/Items/,TenguPackName,UPDATE 12 MEGA BUNDLE,MEGA PAQUETE ACTUALIZACIÓN 12,
/Lotus/Language/Items/,TennoArFeaturedDescription,"Deadly and elegant. Unload a curtain of steel death with this high-caliber, Tenno Assault Rifle.",Mortal y elegante. Descarga una cortina de acero mortal con este Rifle de Asalto Tenno de gran calibre.,
/Lotus/Language/Items/,TennoAssaultRifleDesc,Accuracy coupled with a massive clip makes the Soma assault rifle a formidable weapon.,La precisión junto con un cargador grande hacen del rifle de asalto Soma un arma formidable.,
/Lotus/Language/Items/,TennoAssaultRifleName,SOMA,SOMA,
/Lotus/Language/Items/,TennoClawsDesc,[Placeholder] Description of Tenno Claws,[Placeholder] Description of Tenno Claws,
/Lotus/Language/Items/,TennoClawsName,[Placeholder] TENNO CLAWS,[Placeholder] TENNO CLAWS,
/Lotus/Language/Items/,TennoDoubleBarrelShotgunDesc,"The double-barreled Tigris shotgun fires two bursts in rapid succession, easily taking down the toughest prey.","La escopeta de doble cañón Tigris dispara dos ráfagas en una sucesión rápida, derriba con facilidad la presa más dura.",
/Lotus/Language/Items/,TennoDoubleBarrelShotgunName,TIGRIS,TIGRIS,
/Lotus/Language/Items/,TennoGauntletDesc,"A pair of mighty gauntlets, the Ankyros were designed by the Tenno for close quarters combat. What they lack in range they make up for in speed.","Un par de sorprendentes guantes, los Ankyros fueron diseñados por los Tenno para combate cercano. Su falta de alcance la compensan con velocidad.",
/Lotus/Language/Items/,TennoGauntletName,ANKYROS,ANKYROS,
/Lotus/Language/Items/,TennoGreatSwordDesc,"With massive charged power and the ability to hit up to five foes in a single swing, the Galatine sword is the heavy artillery of melee weapons.","Con un enorme poder de carga y la habilidad de golpear cinco enemigos con un solo ataque, la espada Galatine es considerada la artillería pesada de las armas de combate cuerpo a cuerpo.",
/Lotus/Language/Items/,TennoGreatSwordName,GALATINE,GALATINE,
/Lotus/Language/Items/,TennoRevolverDesc,"Steady and reliable, the Vasto revolver combines speed and power for a classic gunslinger feel.","Estable y de confianza, el revólver Vasto combina velocidad y poder para que puedas sentirte como un pistolero clásico.",
/Lotus/Language/Items/,TennoRevolverName,VASTO,VASTO,
/Lotus/Language/Items/,TennoShurikenDesc,"As an alternative to Kunai, these Tenno throwing stars do less damage but they come with expanded ammo capacity and a higher rate of fire.","Como una alternativa a los Kunai, estas estrellas arrojadizas hacen menos daño pero vienen con capacidad de munición expandida y una alta cadencia de fuego.",
/Lotus/Language/Items/,TennoShurikenName,HIKOU,HIKOU,
/Lotus/Language/Items/,TennoSilentCrossbowDesc,Quickly fire off a volley of deadly bolts with the Attica repeating crossbow. ,Descarga rápidamente una lluvia de pernos letales con la ballesta de repetición Attica. ,
/Lotus/Language/Items/,TennoSilentCrossbowName,ATTICA,ATTICA,
/Lotus/Language/Items/,TennoSniperRifleDesc,"A classic Tenno sniper rifle, the Vectis is ideal for ranged takedowns.","Un rifle de francotirador clásico de los Tenno, el Vectis es ideal para derribar enemigos a larga distancia.",
/Lotus/Language/Items/,TennoSniperRifleName,VECTIS,VECTIS,
/Lotus/Language/Items/,TennoUziDesc,These diminutive rapid-fire Stiletto machine-pistols are just the right size to be akimbo style without sacrificing accuracy.,Estas diminutas pistolas automáticas de fuego rápido son del tamaño perfecto para usarse de forma dual sin sacrificar precisión.,
/Lotus/Language/Items/,TennoUziName,AKSTILETTO,AKSTILETTO,
/Lotus/Language/Items/,TerrorTotemAbilityDesc,"Cast fear into the hearts of nearby enemies, causing them to run away in terror.","Infunde miedo en los corazones de los enemigos cercanos, haciendo que huyan aterrorizados.",
/Lotus/Language/Items/,TerrorTotemAbilityName,Terrify,Aterrorizar,
/Lotus/Language/Items/,TestKeyShipyardsRetrieval,TETHRA CIPHER,CIFRADOR TETHRA,
/Lotus/Language/Items/,TestRecipeDesc,Beta recipe description.,Descripción de la receta Beta.,
/Lotus/Language/Items/,TestRecipeName,Beta Recipe,Receta Beta,
/Lotus/Language/Items/,TestSolarRailDesc,Test Solar Rail PLACEHOLDER DESCRIPTION,Test Solar Rail PLACEHOLDER DESCRIPTION,
/Lotus/Language/Items/,TestSolarRailName,Test Solar Rail,Test Solar Rail,
/Lotus/Language/Items/,TidalWaveAbilityDesc,Crash through enemies in a ferocious wall of water,Choca a través de los enemigos en un feroz muro de agua.,
/Lotus/Language/Items/,TidalWaveAbilityName,Tidal Surge,Marejada,
/Lotus/Language/Items/,ToxinInjectorDeviceDesc,The Grineer are using this machine to poison the local habitat.,Esta máquina está envenenando el hábitat local con la Toxina Cicero.,
/Lotus/Language/Items/,ToxinInjectorDeviceName,TOXIN INJECTOR,INYECTOR DE TOXINA CICERO,
/Lotus/Language/Items/,TranslatorBadgeDesc,A special badge worn only by a select few Tenno.,Una insignia especial usada solamente por unos pocos Tenno.,
/Lotus/Language/Items/,TranslatorBadgeName,TENNO OPERATIVE EMBLEM,EMBLEMA DE OPERATIVO TENNO,
/Lotus/Language/Items/,TrapperAgileAnims,VAUBAN AGILE ANIMATION SET,KIT DE ANIMACIONES ÁGILES DE VAUBAN,
/Lotus/Language/Items/,TrapperAgileAnimsDesc,The Agile Animation Set for Vauban.,El Kit de Animaciones Ágiles para Vauban.,
/Lotus/Language/Items/,TrapperAltHelmet,ESPRIT VAUBAN HELMET,CASCO ESPRIT DE VAUBAN,
/Lotus/Language/Items/,TrapperAltHelmetDesc,Esprit Helmet for the Vauban Warframe.,Esprit Helmet for the Vauban Warframe.,
/Lotus/Language/Items/,TrapperDefaultHelmet,VAUBAN HELMET,CASCO DE VAUBAN,
/Lotus/Language/Items/,TrapperDefaultHelmetDesc,The standard issue helmet for the Vauban warframe.,Casco estándar del Warframe Vauban.,
/Lotus/Language/Items/,TrapperNobleAnims,VAUBAN NOBLE ANIMATION SET,KIT DE ANIMACIONES NOBLES DE VAUBAN,
/Lotus/Language/Items/,TrapperNobleAnimsDesc,The Noble Animation Set for Vauban.,El Kit de Animaciones Nobles para Vauban.,
/Lotus/Language/Items/,TrapperWarframeDesc,"The highly tactical Vauban uses his powers to create deadly traps that can zap, imprison and dimensionally crush enemies.","El altamente táctico Vauban usa sus poderes para crear trampas que pueden electrocutar, aprisionar y aplastar dimensionalmente enemigos.",
/Lotus/Language/Items/,TrapperWarframeName,VAUBAN,VAUBAN,
/Lotus/Language/Items/,TrinityAgileAnims,TRINITY AGILE ANIMATION SET,KIT DE ANIMACIONES ÁGILES DE TRINITY,
/Lotus/Language/Items/,TrinityAgileAnimsDesc,The Agile Animation Set for Trinity.,El Kit de Animaciones Ágiles para Trinity.,
/Lotus/Language/Items/,TrinityAltHelmet,AURA TRINITY HELMET,CASCO AURA DE TRINITY,
/Lotus/Language/Items/,TrinityAltHelmet2Desc,Meridian Helmet for the Trinity Warframe.,Meridian Helmet for the Trinity Warframe.,
/Lotus/Language/Items/,TrinityAltHelmet2Name,MERIDIAN TRINITY HELMET,CASCO MERIDIAN DE TRINITY,
/Lotus/Language/Items/,TrinityAltHelmetDesc,Aura Helmet for the Trinity Warframe.,Aura Helmet for the Trinity Warframe.,
/Lotus/Language/Items/,TrinityDefaultHelmet,TRINITY HELMET,CASCO DE TRINITY,
/Lotus/Language/Items/,TrinityDefaultHelmetDesc,The standard issue helmet for the Trinity warframe.,El casco estándar para el Warframe Trinity.,
/Lotus/Language/Items/,TrinityDesc,Trinity is great for players who prefer a supportive role. Warframes with healing technology are rare making Trinity a great equalizer when the odds are stacked against the Tenno.,"Trinity es ideal para jugadores que prefieren el rol de apoyo. Los Warframes con tecnología de curación son raros, lo que hace a Trinity muy útil cuando la ventaja no está del lado de los Tenno.",
/Lotus/Language/Items/,TrinityName,TRINITY,TRINITY,
/Lotus/Language/Items/,TrinityNobleAnims,TRINITY NOBLE ANIMATION SET,KIT DE ANIMACIONES NOBLES DE TRINITY,
/Lotus/Language/Items/,TrinityNobleAnimsDesc,The Noble Animation Set for Trinity.,El Kit de Animaciones Nobles para Trinity.,
/Lotus/Language/Items/,TwilightColorPickerAbbrev,TWT,CRP,
/Lotus/Language/Items/,TwilightColorPickerDesc,"Features earthen hues of brown, and dusky shades of blue and purple.","Características tonalidades de tierra marrones, y tonos oscuros de azul y púrpura.",
/Lotus/Language/Items/,TwilightColorPickerName,TWILIGHT,CREPÚSCULO,
/Lotus/Language/Items/,Unarmed,UNARMED,SIN ARMA,
/Lotus/Language/Items/,UncommonFusionPack,FOX FUSION PACK,PAQUETE DE FUSIÓN ZORRO,
/Lotus/Language/Items/,UncommonFusionPackDesc,"Roll the dice to get a 5 pack of randomly upgraded Fusion Cores, with one guaranteed Uncommon or better.","Tira los dados para obtener un paquete de 5 Núcleos de Fusión mejorados al azar, con uno Poco común o mejor garantizado.",
/Lotus/Language/Items/,UncommonUpgradePack,FALCON MOD PACK,PAQUETE DE MOD HALCÓN,
/Lotus/Language/Items/,UncommonUpgradePackDesc,"Roll the dice to get a 5 pack of mods, with one guaranteed Uncommon or better.","Tira los dados para obtener un paquete de 5 mods, con uno Poco común o mejor garantizado.",
/Lotus/Language/Items/,UniqueCategoryName,UNIQUE,ÚNICO,
/Lotus/Language/Items/,UniqueWeaponModExplosionRadius,Firestorm,Tormenta de Fuego,
/Lotus/Language/Items/,UniqueWeaponModExplosionRadiusDesc,Improves the blast radius of the Ignis and Ogris.,Mejora el radio de la explosión del Ignis y del Ogris.,
/Lotus/Language/Items/,UnnamedStance,UNNAMED STANCE,GUARDIA SIN NOMBRE,
/Lotus/Language/Items/,UnnamedStanceDesc,This stance needs a name and description.,Esta guardia necesita un nombre y una descripción.,
/Lotus/Language/Items/,Update10BundleFeaturedDescription,"Get Nekros and the deadliest weapons from Update 10, all in one place","Obtén a Nekros y las armas más mortíferas de la actualización 10, todo junto.",
/Lotus/Language/Items/,Update10PackDesc,"This bundle features some of the deadliest items from Update 10, including the Nekros Warframe and the Carrier Sentinel, both courtesy of the Design Council. Also included is Soma, the new Tenno Assault Rifle and an Ether Reaper, the perfect companion blade for your Nekros Warframe.","Este paquete cuenta con algunos de los artículos más mortíferos de la actualización 10, incluyendo el Warframe Nekros y el Centinela Carrier, ambos cortesía del Consejo de Diseño. También se incluye Soma, el nuevo Rifle de Asalto Tenno y la Segadora Éter, la hoja compañera perfecta para tu Warframe Nekros.",
/Lotus/Language/Items/,Update10PackName,UPDATE 10 MEGA BUNDLE,MEGA PAQUETE ACTUALIZACIÓN 10,
/Lotus/Language/Items/,Update12CosmeticPackDesc,"Find all the latest cosmetic accessories for Update 12, bundled in this pack! 

It contains Immortal Skins for Vauban, Saryn, Volt and Nova Warframes, Cierzo Zephyr Helmet and Oryx Oberon Helmet.","¡Encuentra todos los accesorios cosméticos dentro de este paquete! 

Contiene diseños inmortales para los Warframes Vauban, Saryn, Volt y Nova, el casco Cierzo de Zephyr y el casco Oryx de Oberon.",
/Lotus/Language/Items/,Update12CosmeticPackName,U12 COSMETIC PACK,U12 PAQUETE COSMÉTICO,
/Lotus/Language/Items/,ValkyrAltBHelmetDesc,A uniquely-styled alternate helmet for Valkyr.,Un casco alternativo de estilo único para Valkyr.,
/Lotus/Language/Items/,ValkyrAltBHelmetName,KARA VALKYR HELMET,CASCO KARA DE VALKYR,
/Lotus/Language/Items/,ValkyrBastetHelmetDesc,A uniquely-styled alternate helmet for Valkyr.,Un casco alternativo de estilo único para Valkyr.,
/Lotus/Language/Items/,ValkyrBastetHelmetName,BASTET VALKYR HELMET,CASCO BASTET DE VALKYR,
/Lotus/Language/Items/,ValkyrHelmetDesc,The standard issue helmet for the Valkyr warframe.,El casco estándar para el Warframe Valkyr.,
/Lotus/Language/Items/,ValkyrHelmetName,VALKYR HELMET,CASCO DE VALKYR,
/Lotus/Language/Items/,VaporizeStoreItemDesc,Sentinel will deal high damage to an enemy that gets too close.,El Centinela hará gran daño al enemigo que se acerque.,
/Lotus/Language/Items/,VaporizeStoreItemName,Vaporize,Vaporizar,
/Lotus/Language/Items/,VaubanAltHelmet2Desc,Gambit Helmet for the Vauban Warframe.,Gambit Helmet for the Vauban Warframe.,
/Lotus/Language/Items/,VaubanAltHelmet2Name,GAMBIT VAUBAN HELMET,CASCO GAMBIT DE VAUBAN,
/Lotus/Language/Items/,VaultRaiderPackDesc,The perfect equipment for Tenno seeking the mysterious Orokin Vaults,El equipo perfecto para los Tenno buscadores de las misteriosas Bóvedas Orokin,
/Lotus/Language/Items/,VaultRaiderPackName,Vault Raider Package,Paquete de Asaltante de Bóvedas,
/Lotus/Language/Items/,VIPPistolDesc,A special version of the standard Lato pistol with a slower fire rate but offering higher accuracy and damage values. The Lato Vandal has been customized by the Tenno with a blue-green metallic finish and Lotus branding on the grips.,"Una versión especial de la pistola Lato estándar con una candencia de fuego menor pero mayor precisión y daño. La Lato Vandal ha sido personalizada por los Tenno con un acabado verde-azul metálico, y con la insignia de Lotus en la empuñadura.",
/Lotus/Language/Items/,VIPPistolName,LATO VANDAL,LATO VANDAL,
/Lotus/Language/Items/,VIPRifleDesc,A special version of the standard Braton rifle with a slower fire rate but offering higher accuracy and damage values. The Braton Vandal has been customized by the Tenno with a blue-green metallic finish and Lotus branding on the grips.,Una versión especial del rifle estándar Braton con una cadencia de fuego menor pero mayor precisión y daño. El Braton Vandal ha sido personalizado por los Tenno con un acabado metálico verde-azul y con la insignia de Lotus en la empuñadura.,
/Lotus/Language/Items/,VIPRifleName,BRATON VANDAL,BRATON VANDAL,
/Lotus/Language/Items/,VoidKeyDesc,A key that grants access to missions within the Void,Una llave que da acceso al Vacío.,
/Lotus/Language/Items/,VoidKeyName,OROKIN VOID KEY,LLAVE DEL VACÍO OROKIN,
/Lotus/Language/Items/,VoidSkinAnkyrosDesc,"The Void's corrupting energy has scarred this weapon, leaving it permanently out of phase with conventional space.","La energía corruptora de El Vacío ha cicatrizado esta arma, dejándola permanentemente fuera de fase con el espacio convencional.",
/Lotus/Language/Items/,VoidSkinAnkyrosName,PHASED ANKYROS SKIN,DISEÑO FÁSICO DE ANKYROS,
/Lotus/Language/Items/,VoidSkinAsaSyandanaDesc,"The Void's corrupting energy has scarred this syandana, leaving it permanently out of phase with conventional space.","La energía corruptora de El Vacío ha cicatrizado esta syandana, dejándola permanentemente fuera de fase con el espacio convencional.",
/Lotus/Language/Items/,VoidSkinAsaSyandanaName,PHASED ASA SYANDANA,SYANDANA ASA FÁSICA,
